,strategy,ticker,time window,commission,market,yearly avg performance strategy (%),yearly avg performance buy & hold (%)
4328,RSI,MAS,2000-01-01/2010-01-01,0.3,XLI,-4.0088888888888885,-4.0088888888888885
4329,RSI,MA,2000-01-01/2010-01-01,0.3,XLK,50.49999999999999,50.49999999999999
4330,RSI,MTCH,2000-01-01/2010-01-01,0.3,S&P 500,-0.29666666666666675,-0.29666666666666675
4331,RSI,MKC,2000-01-01/2010-01-01,0.3,S&P 500,9.378888888888888,9.378888888888888
4332,RSI,MCD,2000-01-01/2010-01-01,0.3,XLY,8.102222222222224,8.102222222222224
4333,RSI,MCK,2000-01-01/2010-01-01,0.3,S&P 500,9.626666666666669,9.626666666666669
4334,RSI,MDT,2000-01-01/2010-01-01,0.3,XLV,-3.586666666666667,-3.586666666666667
4335,RSI,MRK,2000-01-01/2010-01-01,0.3,XLV,-7.445555555555554,-7.445555555555554
4336,RSI,META,2000-01-01/2010-01-01,0.3,XLC,none,none
4337,RSI,MET,2000-01-01/2010-01-01,0.3,XLF,5.921111111111111,5.921111111111111
4338,RSI,MTD,2000-01-01/2010-01-01,0.3,XLV,9.283333333333335,9.283333333333335
4339,RSI,MGM,2000-01-01/2010-01-01,0.3,S&P 500,10.015555555555558,10.015555555555558
4340,RSI,MCHP,2000-01-01/2010-01-01,0.3,S&P 500,0.98,0.98
4341,RSI,MU,2000-01-01/2010-01-01,0.3,XLK,-17.56111111111111,-17.56111111111111
4342,RSI,MSFT,2000-01-01/2010-01-01,0.3,XLK,-4.963333333333333,-4.963333333333333
4343,RSI,MAA,2000-01-01/2010-01-01,0.3,S&P 500,7.043333333333332,7.043333333333332
4344,RSI,MRNA,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4345,RSI,MHK,2000-01-01/2010-01-01,0.3,S&P 500,10.847777777777777,10.847777777777777
4346,RSI,MOH,2000-01-01/2010-01-01,0.3,S&P 500,-0.2933333333333324,-0.2933333333333324
4347,RSI,TAP,2000-01-01/2010-01-01,0.3,S&P 500,5.527777777777778,5.527777777777778
4348,RSI,MDLZ,2000-01-01/2010-01-01,0.3,XLP,-2.08125,-2.08125
4349,RSI,MPWR,2000-01-01/2010-01-01,0.3,S&P 500,15.744,15.744
4350,RSI,MNST,2000-01-01/2010-01-01,0.3,XLP,94.13111111111111,94.13111111111111
4351,RSI,MCO,2000-01-01/2010-01-01,0.3,S&P 500,13.348888888888888,13.348888888888888
4352,RSI,MS,2000-01-01/2010-01-01,0.3,XLF,-8.284444444444444,-8.284444444444444
4353,RSI,MOS,2000-01-01/2010-01-01,0.3,XLB,29.545555555555552,29.545555555555552
4354,RSI,MSI,2000-01-01/2010-01-01,0.3,XLF,-9.241111111111111,-9.241111111111111
4355,RSI,MSCI,2000-01-01/2010-01-01,0.3,S&P 500,-9.27,-9.27
4356,RSI,NDAQ,2000-01-01/2010-01-01,0.3,S&P 500,24.37714285714286,24.37714285714286
4357,RSI,NTAP,2000-01-01/2010-01-01,0.3,S&P 500,-4.965555555555556,-4.965555555555556
4358,RSI,NFLX,2000-01-01/2010-01-01,0.3,XLC,42.42428571428571,42.42428571428571
4359,RSI,NWL,2000-01-01/2010-01-01,0.3,S&P 500,-5.757777777777777,-5.757777777777777
4360,RSI,NEM,2000-01-01/2010-01-01,0.3,XLB,10.276666666666666,10.276666666666666
4361,RSI,NWSA,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4362,RSI,NWS,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4363,RSI,NEE,2000-01-01/2010-01-01,0.3,XLU,8.994444444444444,8.994444444444444
4364,RSI,NKE,2000-01-01/2010-01-01,0.3,XLY,12.232222222222223,12.232222222222223
4365,RSI,NI,2000-01-01/2010-01-01,0.3,XLU,-4.348888888888889,-4.348888888888889
4366,RSI,NDSN,2000-01-01/2010-01-01,0.3,S&P 500,7.2988888888888885,7.2988888888888885
4367,RSI,NSC,2000-01-01/2010-01-01,0.3,XLI,13.236666666666668,13.236666666666668
4368,RSI,NTRS,2000-01-01/2010-01-01,0.3,S&P 500,-1.5333333333333339,-1.5333333333333339
4369,RSI,NOC,2000-01-01/2010-01-01,0.3,S&P 500,5.538888888888889,5.538888888888889
4370,RSI,NCLH,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4371,RSI,NRG,2000-01-01/2010-01-01,0.3,S&P 500,18.866666666666667,18.866666666666667
4372,RSI,NUE,2000-01-01/2010-01-01,0.3,XLB,21.820000000000004,21.820000000000004
4373,RSI,NVDA,2000-01-01/2010-01-01,0.3,XLK,12.91888888888889,12.91888888888889
4374,RSI,NVR,2000-01-01/2010-01-01,0.3,XLY,34.38333333333334,34.38333333333334
4375,RSI,NXPI,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4376,RSI,ORLY,2000-01-01/2010-01-01,0.3,XLY,21.686666666666667,21.686666666666667
4377,RSI,OXY,2000-01-01/2010-01-01,0.3,XLE,24.153333333333332,24.153333333333332
4378,RSI,ODFL,2000-01-01/2010-01-01,0.3,S&P 500,33.69888888888889,33.69888888888889
4379,RSI,OMC,2000-01-01/2010-01-01,0.3,S&P 500,-2.4155555555555557,-2.4155555555555557
4380,RSI,ON,2000-01-01/2010-01-01,0.3,S&P 500,2.7066666666666657,2.7066666666666657
4381,RSI,OKE,2000-01-01/2010-01-01,0.3,XLE,9.863333333333333,9.863333333333333
4382,RSI,ORCL,2000-01-01/2010-01-01,0.3,S&P 500,-2.4755555555555544,-2.4755555555555544
4383,RSI,OGN,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4384,RSI,OTIS,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4385,RSI,PCAR,2000-01-01/2010-01-01,0.3,S&P 500,19.191111111111113,19.191111111111113
4386,RSI,PKG,2000-01-01/2010-01-01,0.3,XLB,5.591111111111112,5.591111111111112
4387,RSI,PANW,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4388,RSI,PARA,2000-01-01/2010-01-01,0.3,S&P 500,-18.229999999999997,-18.229999999999997
4389,RSI,PH,2000-01-01/2010-01-01,0.3,XLI,7.727777777777779,7.727777777777779
4390,RSI,PAYX,2000-01-01/2010-01-01,0.3,S&P 500,-3.6488888888888886,-3.6488888888888886
4391,RSI,PAYC,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4392,RSI,PYPL,2000-01-01/2010-01-01,0.3,XLK,none,none
4393,RSI,PNR,2000-01-01/2010-01-01,0.3,XLI,7.875555555555555,7.875555555555555
4394,RSI,PEP,2000-01-01/2010-01-01,0.3,XLP,3.8833333333333337,3.8833333333333337
4395,RSI,PFE,2000-01-01/2010-01-01,0.3,XLV,-9.656666666666666,-9.656666666666666
4396,RSI,PCG,2000-01-01/2010-01-01,0.3,XLU,8.497777777777777,8.497777777777777
4397,RSI,PM,2000-01-01/2010-01-01,0.3,XLP,-10.76,-10.76
4398,RSI,PSX,2000-01-01/2010-01-01,0.3,XLE,none,none
4399,RSI,PNW,2000-01-01/2010-01-01,0.3,XLU,-1.298888888888889,-1.298888888888889
4400,RSI,PXD,2000-01-01/2010-01-01,0.3,XLE,13.24777777777778,13.24777777777778
4401,RSI,PNC,2000-01-01/2010-01-01,0.3,XLF,-0.9177777777777784,-0.9177777777777784
4402,RSI,POOL,2000-01-01/2010-01-01,0.3,XLY,16.25,16.25
4403,RSI,PPG,2000-01-01/2010-01-01,0.3,XLB,1.0322222222222222,1.0322222222222222
4404,RSI,PPL,2000-01-01/2010-01-01,0.3,S&P 500,11.675555555555556,11.675555555555556
4405,RSI,PFG,2000-01-01/2010-01-01,0.3,S&P 500,3.2524999999999995,3.2524999999999995
4406,RSI,PG,2000-01-01/2010-01-01,0.3,XLP,5.591111111111111,5.591111111111111
4407,RSI,PGR,2000-01-01/2010-01-01,0.3,S&P 500,12.741111111111108,12.741111111111108
4408,RSI,PLD,2000-01-01/2010-01-01,0.3,XLRE,2.5488888888888894,2.5488888888888894
4409,RSI,PRU,2000-01-01/2010-01-01,0.3,XLF,6.647499999999999,6.647499999999999
4410,RSI,PEG,2000-01-01/2010-01-01,0.3,XLU,7.644444444444446,7.644444444444446
4411,RSI,PTC,2000-01-01/2010-01-01,0.3,S&P 500,-5.195555555555554,-5.195555555555554
4412,RSI,PSA,2000-01-01/2010-01-01,0.3,XLRE,14.032222222222222,14.032222222222222
4413,RSI,PHM,2000-01-01/2010-01-01,0.3,XLY,12.143333333333333,12.143333333333333
4414,RSI,QRVO,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4415,RSI,PWR,2000-01-01/2010-01-01,0.3,S&P 500,3.7677777777777774,3.7677777777777774
4416,RSI,QCOM,2000-01-01/2010-01-01,0.3,XLK,3.8577777777777786,3.8577777777777786
4417,RSI,DGX,2000-01-01/2010-01-01,0.3,S&P 500,13.137777777777778,13.137777777777778
4418,RSI,RL,2000-01-01/2010-01-01,0.3,S&P 500,16.943333333333335,16.943333333333335
4419,RSI,RJF,2000-01-01/2010-01-01,0.3,S&P 500,8.915555555555557,8.915555555555557
4420,RSI,RTX,2000-01-01/2010-01-01,0.3,XLI,7.451111111111113,7.451111111111113
4421,RSI,O,2000-01-01/2010-01-01,0.3,XLRE,8.455555555555556,8.455555555555556
4422,RSI,REG,2000-01-01/2010-01-01,0.3,XLRE,8.032222222222224,8.032222222222224
4423,RSI,REGN,2000-01-01/2010-01-01,0.3,XLV,0.6455555555555549,0.6455555555555549
4424,RSI,RF,2000-01-01/2010-01-01,0.3,S&P 500,-6.2555555555555555,-6.2555555555555555
4425,RSI,RSG,2000-01-01/2010-01-01,0.3,S&P 500,12.233333333333333,12.233333333333333
4426,RSI,RMD,2000-01-01/2010-01-01,0.3,S&P 500,15.124444444444444,15.124444444444444
4427,RSI,RVTY,2000-01-01/2010-01-01,0.3,S&P 500,-3.311111111111111,-3.311111111111111
4428,RSI,RHI,2000-01-01/2010-01-01,0.3,S&P 500,-0.25444444444444486,-0.25444444444444486
4429,RSI,ROK,2000-01-01/2010-01-01,0.3,S&P 500,3.415555555555556,3.415555555555556
4430,RSI,ROL,2000-01-01/2010-01-01,0.3,S&P 500,16.734444444444446,16.734444444444446
4431,RSI,ROP,2000-01-01/2010-01-01,0.3,XLI,14.213333333333331,14.213333333333331
4432,RSI,ROST,2000-01-01/2010-01-01,0.3,XLY,20.355555555555554,20.355555555555554
4433,RSI,RCL,2000-01-01/2010-01-01,0.3,S&P 500,-0.25222222222222335,-0.25222222222222335
4434,RSI,SPGI,2000-01-01/2010-01-01,0.3,XLF,2.346666666666666,2.346666666666666
4435,RSI,CRM,2000-01-01/2010-01-01,0.3,XLK,26.194000000000006,26.194000000000006
4436,RSI,SBAC,2000-01-01/2010-01-01,0.3,XLRE,23.78666666666667,23.78666666666667
4437,RSI,SLB,2000-01-01/2010-01-01,0.3,XLE,8.286666666666667,8.286666666666667
4438,RSI,STX,2000-01-01/2010-01-01,0.3,S&P 500,4.644285714285715,4.644285714285715
4439,RSI,SEE,2000-01-01/2010-01-01,0.3,XLB,-1.7533333333333327,-1.7533333333333327
4440,RSI,SRE,2000-01-01/2010-01-01,0.3,XLU,11.79888888888889,11.79888888888889
4441,RSI,NOW,2000-01-01/2010-01-01,0.3,XLK,none,none
4442,RSI,SHW,2000-01-01/2010-01-01,0.3,XLB,11.813333333333333,11.813333333333333
4443,RSI,SPG,2000-01-01/2010-01-01,0.3,XLRE,12.303333333333333,12.303333333333333
4444,RSI,SWKS,2000-01-01/2010-01-01,0.3,S&P 500,-9.935555555555558,-9.935555555555558
4445,RSI,SJM,2000-01-01/2010-01-01,0.3,S&P 500,11.318888888888889,11.318888888888889
4446,RSI,SNA,2000-01-01/2010-01-01,0.3,S&P 500,3.852222222222221,3.852222222222221
4447,RSI,SEDG,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4448,RSI,SO,2000-01-01/2010-01-01,0.3,XLU,8.43,8.43
4449,RSI,LUV,2000-01-01/2010-01-01,0.3,S&P 500,-5.361111111111111,-5.361111111111111
4450,RSI,SWK,2000-01-01/2010-01-01,0.3,XLI,7.342222222222222,7.342222222222222
4451,RSI,SBUX,2000-01-01/2010-01-01,0.3,XLY,10.396666666666668,10.396666666666668
4452,RSI,STT,2000-01-01/2010-01-01,0.3,XLF,-1.1511111111111114,-1.1511111111111114
4453,RSI,STLD,2000-01-01/2010-01-01,0.3,S&P 500,26.169999999999998,26.169999999999998
4454,RSI,STE,2000-01-01/2010-01-01,0.3,S&P 500,11.927777777777777,11.927777777777777
4455,RSI,SYK,2000-01-01/2010-01-01,0.3,XLV,10.692222222222224,10.692222222222224
4456,RSI,SYF,2000-01-01/2010-01-01,0.3,XLF,none,none
4457,RSI,SNPS,2000-01-01/2010-01-01,0.3,S&P 500,1.7822222222222222,1.7822222222222222
4458,RSI,SYY,2000-01-01/2010-01-01,0.3,XLP,2.5500000000000003,2.5500000000000003
4459,RSI,TMUS,2000-01-01/2010-01-01,0.3,S&P 500,-33.385,-33.385
4460,RSI,TROW,2000-01-01/2010-01-01,0.3,S&P 500,9.99,9.99
4461,RSI,TTWO,2000-01-01/2010-01-01,0.3,XLC,7.294444444444445,7.294444444444445
4462,RSI,TPR,2000-01-01/2010-01-01,0.3,S&P 500,35.02444444444444,35.02444444444444
4463,RSI,TRGP,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4464,RSI,TGT,2000-01-01/2010-01-01,0.3,XLY,4.602222222222221,4.602222222222221
4465,RSI,TEL,2000-01-01/2010-01-01,0.3,XLK,-26.985000000000003,-26.985000000000003
4466,RSI,TDY,2000-01-01/2010-01-01,0.3,S&P 500,10.412222222222223,10.412222222222223
4467,RSI,TFX,2000-01-01/2010-01-01,0.3,S&P 500,4.934444444444446,4.934444444444446
4468,RSI,TER,2000-01-01/2010-01-01,0.3,S&P 500,-19.286666666666665,-19.286666666666665
4469,RSI,TSLA,2000-01-01/2010-01-01,0.3,XLY,none,none
4470,RSI,TXN,2000-01-01/2010-01-01,0.3,XLK,-9.020000000000001,-9.020000000000001
4471,RSI,TXT,2000-01-01/2010-01-01,0.3,S&P 500,-0.6555555555555554,-0.6555555555555554
4472,RSI,TMO,2000-01-01/2010-01-01,0.3,XLV,9.267777777777777,9.267777777777777
4473,RSI,TJX,2000-01-01/2010-01-01,0.3,XLY,14.30888888888889,14.30888888888889
4474,RSI,TSCO,2000-01-01/2010-01-01,0.3,S&P 500,43.156666666666666,43.156666666666666
4475,RSI,TT,2000-01-01/2010-01-01,0.3,S&P 500,4.035555555555557,4.035555555555557
4476,RSI,TDG,2000-01-01/2010-01-01,0.3,S&P 500,20.153333333333332,20.153333333333332
4477,RSI,TRV,2000-01-01/2010-01-01,0.3,XLF,1.9655555555555557,1.9655555555555557
4478,RSI,TRMB,2000-01-01/2010-01-01,0.3,S&P 500,15.354444444444445,15.354444444444445
4479,RSI,TFC,2000-01-01/2010-01-01,0.3,XLF,-1.0777777777777777,-1.0777777777777777
4480,RSI,TYL,2000-01-01/2010-01-01,0.3,S&P 500,23.203333333333333,23.203333333333333
4481,RSI,TSN,2000-01-01/2010-01-01,0.3,XLP,3.0477777777777777,3.0477777777777777
4482,RSI,USB,2000-01-01/2010-01-01,0.3,XLF,-0.07222222222222206,-0.07222222222222206
4483,RSI,UDR,2000-01-01/2010-01-01,0.3,XLRE,4.46888888888889,4.46888888888889
4484,RSI,ULTA,2000-01-01/2010-01-01,0.3,S&P 500,-30.06,-30.06
4485,RSI,UNP,2000-01-01/2010-01-01,0.3,XLI,11.979999999999999,11.979999999999999
4486,RSI,UAL,2000-01-01/2010-01-01,0.3,S&P 500,-31.36,-31.36
4487,RSI,UPS,2000-01-01/2010-01-01,0.3,XLI,-0.8911111111111113,-0.8911111111111113
4488,RSI,URI,2000-01-01/2010-01-01,0.3,S&P 500,-3.688888888888889,-3.688888888888889
4489,RSI,UNH,2000-01-01/2010-01-01,0.3,XLV,15.325555555555553,15.325555555555553
4490,RSI,UHS,2000-01-01/2010-01-01,0.3,S&P 500,5.588888888888889,5.588888888888889
4491,RSI,VLO,2000-01-01/2010-01-01,0.3,XLE,23.35333333333333,23.35333333333333
4492,RSI,VTR,2000-01-01/2010-01-01,0.3,XLRE,31.448888888888884,31.448888888888884
4493,RSI,VRSN,2000-01-01/2010-01-01,0.3,S&P 500,-7.91888888888889,-7.91888888888889
4494,RSI,VRSK,2000-01-01/2010-01-01,0.3,S&P 500,,
4495,RSI,VZ,2000-01-01/2010-01-01,0.3,XLC,-4.616666666666667,-4.616666666666667
4496,RSI,VRTX,2000-01-01/2010-01-01,0.3,XLV,5.683333333333334,5.683333333333334
4497,RSI,VFC,2000-01-01/2010-01-01,0.3,S&P 500,11.597777777777777,11.597777777777777
4498,RSI,VTRS,2000-01-01/2010-01-01,0.3,S&P 500,5.397777777777777,5.397777777777777
4499,RSI,VICI,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4500,RSI,V,2000-01-01/2010-01-01,0.3,XLK,-2.3,-2.3
4501,RSI,VMC,2000-01-01/2010-01-01,0.3,XLB,4.195555555555556,4.195555555555556
4502,RSI,WAB,2000-01-01/2010-01-01,0.3,S&P 500,15.222222222222221,15.222222222222221
4503,RSI,WBA,2000-01-01/2010-01-01,0.3,XLP,0.613333333333333,0.613333333333333
4504,RSI,WMT,2000-01-01/2010-01-01,0.3,XLP,-0.3700000000000002,-0.3700000000000002
4505,RSI,WBD,2000-01-01/2010-01-01,0.3,S&P 500,14.092500000000001,14.092500000000001
4506,RSI,WM,2000-01-01/2010-01-01,0.3,XLI,6.622222222222223,6.622222222222223
4507,RSI,WAT,2000-01-01/2010-01-01,0.3,S&P 500,1.675555555555555,1.675555555555555
4508,RSI,WEC,2000-01-01/2010-01-01,0.3,XLU,8.996666666666666,8.996666666666666
4509,RSI,WFC,2000-01-01/2010-01-01,0.3,XLF,1.7411111111111117,1.7411111111111117
4510,RSI,WELL,2000-01-01/2010-01-01,0.3,XLRE,10.463333333333333,10.463333333333333
4511,RSI,WST,2000-01-01/2010-01-01,0.3,S&P 500,14.870000000000001,14.870000000000001
4512,RSI,WDC,2000-01-01/2010-01-01,0.3,S&P 500,24.162222222222223,24.162222222222223
4513,RSI,WRK,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4514,RSI,WY,2000-01-01/2010-01-01,0.3,XLRE,-2.3533333333333335,-2.3533333333333335
4515,RSI,WHR,2000-01-01/2010-01-01,0.3,XLY,1.8399999999999999,1.8399999999999999
4516,RSI,WMB,2000-01-01/2010-01-01,0.3,XLE,2.498888888888887,2.498888888888887
4517,RSI,WTW,2000-01-01/2010-01-01,0.3,S&P 500,4.58375,4.58375
4518,RSI,GWW,2000-01-01/2010-01-01,0.3,S&P 500,9.606666666666667,9.606666666666667
4519,RSI,WYNN,2000-01-01/2010-01-01,0.3,S&P 500,32.11142857142857,32.11142857142857
4520,RSI,XEL,2000-01-01/2010-01-01,0.3,XLU,-0.07000000000000009,-0.07000000000000009
4521,RSI,XYL,2000-01-01/2010-01-01,0.3,XLI,none,none
4522,RSI,YUM,2000-01-01/2010-01-01,0.3,S&P 500,18.752222222222223,18.752222222222223
4523,RSI,ZBRA,2000-01-01/2010-01-01,0.3,S&P 500,3.2855555555555545,3.2855555555555545
4524,RSI,ZBH,2000-01-01/2010-01-01,0.3,S&P 500,9.436250000000001,9.436250000000001
4525,RSI,ZION,2000-01-01/2010-01-01,0.3,S&P 500,-7.16,-7.16
4526,RSI,ZTS,2000-01-01/2010-01-01,0.3,XLV,none,none
4527,Random,MMM,2000-01-01/2010-01-01,0.3,XLI,2.413333333333333,4.438888888888887
4528,Random,AOS,2000-01-01/2010-01-01,0.3,XLY,0.181111111111111,9.638888888888888
4529,Random,ABT,2000-01-01/2010-01-01,0.3,XLV,-6.373333333333333,3.0700000000000003
4530,Random,ABBV,2000-01-01/2010-01-01,0.3,XLV,none,none
4531,Random,ACN,2000-01-01/2010-01-01,0.3,XLK,2.5862499999999993,9.25375
4532,Random,ATVI,2000-01-01/2010-01-01,0.3,XLC,2.9455555555555555,41.49444444444444
4533,Random,ADM,2000-01-01/2010-01-01,0.3,XLP,6.92,15.056666666666665
4534,Random,ADBE,2000-01-01/2010-01-01,0.3,XLK,8.17,2.7144444444444447
4535,Random,ADP,2000-01-01/2010-01-01,0.3,S&P 500,5.0055555555555555,-2.236666666666667
4536,Random,AAP,2000-01-01/2010-01-01,0.3,S&P 500,10.27875,14.6175
4537,Random,AES,2000-01-01/2010-01-01,0.3,XLU,5.75888888888889,-0.5099999999999985
4538,Random,AFL,2000-01-01/2010-01-01,0.3,S&P 500,-0.4888888888888887,4.666666666666667
4539,Random,A,2000-01-01/2010-01-01,0.3,XLV,2.0477777777777777,-8.246666666666666
4540,Random,APD,2000-01-01/2010-01-01,0.3,XLB,2.9222222222222216,9.36
4541,Random,AKAM,2000-01-01/2010-01-01,0.3,S&P 500,0.025555555555556393,28.23777777777778
4542,Random,ALK,2000-01-01/2010-01-01,0.3,S&P 500,-4.543333333333333,-0.44555555555555554
4543,Random,ALB,2000-01-01/2010-01-01,0.3,XLB,3.6077777777777778,14.274444444444448
4544,Random,ARE,2000-01-01/2010-01-01,0.3,XLRE,8.487777777777778,7.103333333333334
4545,Random,ALGN,2000-01-01/2010-01-01,0.3,S&P 500,17.42875,33.48625
4546,Random,ALLE,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4547,Random,LNT,2000-01-01/2010-01-01,0.3,XLU,0.5311111111111114,0.6666666666666674
4548,Random,ALL,2000-01-01/2010-01-01,0.3,S&P 500,-4.776666666666666,1.7366666666666677
4549,Random,GOOGL,2000-01-01/2010-01-01,0.3,XLC,10.750000000000004,28.550000000000004
4550,Random,GOOG,2000-01-01/2010-01-01,0.3,XLC,29.933999999999997,28.550000000000004
4551,Random,MO,2000-01-01/2010-01-01,0.3,XLP,-1.7199999999999998,2.4788888888888883
4552,Random,AMZN,2000-01-01/2010-01-01,0.3,XLC,2.702222222222223,22.565555555555555
4553,Random,AMCR,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4554,Random,AMD,2000-01-01/2010-01-01,0.3,XLK,-6.521111111111111,-9.354444444444447
4555,Random,AEE,2000-01-01/2010-01-01,0.3,XLU,-5.684444444444445,-2.405555555555555
4556,Random,AAL,2000-01-01/2010-01-01,0.3,S&P 500,-30.365,-23.9825
4557,Random,AEP,2000-01-01/2010-01-01,0.3,XLU,-2.5133333333333336,0.2333333333333331
4558,Random,AXP,2000-01-01/2010-01-01,0.3,XLF,0.5655555555555558,-3.5555555555555562
4559,Random,AIG,2000-01-01/2010-01-01,0.3,XLF,-16.286666666666665,-18.602222222222224
4560,Random,AMT,2000-01-01/2010-01-01,0.3,XLRE,7.665555555555557,20.01222222222222
4561,Random,AWK,2000-01-01/2010-01-01,0.3,XLU,-2.56,-5.67
4562,Random,AMP,2000-01-01/2010-01-01,0.3,S&P 500,-4.975,-3.379999999999999
4563,Random,ABC,2000-01-01/2010-01-01,0.3,S&P 500,5.774444444444445,14.84222222222222
4564,Random,AME,2000-01-01/2010-01-01,0.3,XLI,9.483333333333334,21.024444444444445
4565,Random,AMGN,2000-01-01/2010-01-01,0.3,XLV,7.186666666666667,-0.8766666666666668
4566,Random,APH,2000-01-01/2010-01-01,0.3,XLK,-2.6722222222222225,12.974444444444446
4567,Random,ADI,2000-01-01/2010-01-01,0.3,XLK,-2.002222222222222,-9.463333333333331
4568,Random,ANSS,2000-01-01/2010-01-01,0.3,S&P 500,14.332222222222223,33.101111111111116
4569,Random,AON,2000-01-01/2010-01-01,0.3,XLF,3.8900000000000006,3.7799999999999994
4570,Random,APA,2000-01-01/2010-01-01,0.3,XLE,6.178888888888888,17.07222222222222
4571,Random,AAPL,2000-01-01/2010-01-01,0.3,XLK,11.335555555555556,37.43111111111111
4572,Random,AMAT,2000-01-01/2010-01-01,0.3,XLK,-1.0144444444444447,-10.448888888888888
4573,Random,APTV,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4574,Random,ACGL,2000-01-01/2010-01-01,0.3,S&P 500,2.7355555555555555,18.344444444444445
4575,Random,ANET,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4576,Random,AJG,2000-01-01/2010-01-01,0.3,S&P 500,10.943333333333333,1.018888888888889
4577,Random,AIZ,2000-01-01/2010-01-01,0.3,S&P 500,-5.078,6.944
4578,Random,T,2000-01-01/2010-01-01,0.3,XLC,0.3511111111111112,-4.263333333333333
4579,Random,ATO,2000-01-01/2010-01-01,0.3,XLU,0.6877777777777774,3.4655555555555555
4580,Random,ADSK,2000-01-01/2010-01-01,0.3,S&P 500,23.595555555555553,20.799999999999997
4581,Random,AZO,2000-01-01/2010-01-01,0.3,XLY,18.224444444444444,24.59111111111111
4582,Random,AVB,2000-01-01/2010-01-01,0.3,XLRE,14.554444444444446,7.484444444444443
4583,Random,AVY,2000-01-01/2010-01-01,0.3,S&P 500,-3.5555555555555554,-5.895555555555556
4584,Random,AXON,2000-01-01/2010-01-01,0.3,S&P 500,52.22,101.5925
4585,Random,BKR,2000-01-01/2010-01-01,0.3,XLE,-2.0544444444444445,4.932222222222221
4586,Random,BALL,2000-01-01/2010-01-01,0.3,S&P 500,13.68,22.927777777777777
4587,Random,BAC,2000-01-01/2010-01-01,0.3,XLF,-2.238888888888889,-2.422222222222222
4588,Random,BBWI,2000-01-01/2010-01-01,0.3,S&P 500,-0.05222222222222249,-2.618888888888889
4589,Random,BAX,2000-01-01/2010-01-01,0.3,XLV,4.072222222222223,7.387777777777779
4590,Random,BDX,2000-01-01/2010-01-01,0.3,S&P 500,9.13888888888889,11.305555555555557
4591,Random,WRB,2000-01-01/2010-01-01,0.3,S&P 500,10.80222222222222,22.407777777777774
4592,Random,BRK.B,2000-01-01/2010-01-01,0.3,XLF,none,none
4593,Random,BBY,2000-01-01/2010-01-01,0.3,XLY,-13.930000000000001,4.624444444444444
4594,Random,BIO,2000-01-01/2010-01-01,0.3,S&P 500,19.435555555555553,25.151111111111113
4595,Random,TECH,2000-01-01/2010-01-01,0.3,S&P 500,-5.885555555555555,5.383333333333334
4596,Random,BIIB,2000-01-01/2010-01-01,0.3,XLV,-4.683333333333334,4.663333333333333
4597,Random,BLK,2000-01-01/2010-01-01,0.3,XLF,12.535555555555554,22.793333333333333
4598,Random,BK,2000-01-01/2010-01-01,0.3,XLF,-1.9455555555555553,-4.887777777777777
4599,Random,BA,2000-01-01/2010-01-01,0.3,XLI,7.493333333333333,2.903333333333333
4600,Random,BKNG,2000-01-01/2010-01-01,0.3,XLY,18.673333333333332,14.93222222222222
4601,Random,BWA,2000-01-01/2010-01-01,0.3,S&P 500,12.047777777777778,15.5
4602,Random,BXP,2000-01-01/2010-01-01,0.3,XLRE,1.8022222222222222,6.865555555555555
4603,Random,BSX,2000-01-01/2010-01-01,0.3,XLV,5.15111111111111,6.195555555555553
4604,Random,BMY,2000-01-01/2010-01-01,0.3,XLV,-3.7722222222222226,-7.993333333333335
4605,Random,AVGO,2000-01-01/2010-01-01,0.3,XLK,,
4606,Random,BR,2000-01-01/2010-01-01,0.3,S&P 500,-21.945,-2.855
4607,Random,BRO,2000-01-01/2010-01-01,0.3,S&P 500,6.7299999999999995,16.836666666666662
4608,Random,BF.B,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4609,Random,BG,2000-01-01/2010-01-01,0.3,S&P 500,-2.02625,19.235
4610,Random,CHRW,2000-01-01/2010-01-01,0.3,S&P 500,13.589999999999998,17.983333333333334
4611,Random,CDNS,2000-01-01/2010-01-01,0.3,S&P 500,6.988888888888888,-9.826666666666666
4612,Random,CZR,2000-01-01/2010-01-01,0.3,S&P 500,none,none
4613,Random,CPT,2000-01-01/2010-01-01,0.3,S&P 500,7.772222222222222,3.4000000000000004
